,DAPR,DAPR_ATTRIBUTES,DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,MDPR_ATTRIBUTES,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT11,WT11_ATTRIBUTES
1410,,,2011-03-12,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.50,",,K,0700",,,,,USC00190840,55,",,K",38,",,K",38,",,K,0700",,,,,,,,,,,,
1411,,,2011-03-13,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,53,",,K",33,",,K",33,",,K,0700",,,,,,,,,,,,
1412,,,2011-03-14,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,51,",,K",33,",,K",37,",,K,0700",,,,,,,,,,,,
1413,,,2011-03-15,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,39,",,K",20,",,K",20,",,K,0700",,,,,,,,,,,,
1414,,,2011-03-16,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,"T,,K,0700",,,,,USC00190840,46,",,K",20,",,K",33,",,K,0700",,,,,,,,,,,,
1415,,,2011-03-17,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.45,",,K,0700",,,,,USC00190840,50,",,K",33,",,K",35,",,K,0700",,,,,,,,,,,,
1416,,,2011-03-18,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,63,",,K",35,",,K",45,",,K,0700",,,,,,,,,,,,
1417,,,2011-03-19,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,72,",,K",42,",,K",44,",,K,0700",,,,,,,,,,,,
1418,,,2011-03-20,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,49,",,K",21,",,K",27,",,K,0700",,,,,,,,,,,,
1419,,,2011-03-21,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,43,",,K",27,",,K",35,",,K,0700",,,,,,,,,,,,
1420,,,2011-03-22,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.21,",,K,0700",,,,,USC00190840,40,",,K",32,",,K",34,",,K,0700",,,,,,,,,,,,
1421,,,2011-03-23,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,44,",,K",24,",,K",30,",,K,0700",,,,,,,,,,,,
1422,,,2011-03-24,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.04,",,K,0700",0.3,",,K,",,,USC00190840,42,",,K",30,",,K",31,",,K,0700",,,,,,,,,,,,
1423,,,2011-03-25,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,38,",,K",24,",,K",25,",,K,0700",,,,,,,,,,,,
1424,,,2011-03-26,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,46,",,K",24,",,K",25,",,K,0700",,,,,,,,,,,,
1425,,,2011-03-27,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,41,",,K",25,",,K",26,",,K,0700",,,,,,,,,,,,
1426,,,2011-03-28,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,45,",,K",26,",,K",27,",,K,0700",,,,,,,,,,,,
1427,,,2011-03-29,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,47,",,K",26,",,K",30,",,K,0700",,,,,,,,,,,,
1428,,,2011-03-30,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,49,",,K",22,",,K",31,",,K,0700",,,,,,,,,,,,
1429,,,2011-03-31,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,55,",,K",30,",,K",38,",,K,0700",,,,,,,,,,,,
1430,,,2011-04-01,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",1.24,",,K,0700",,,,,USC00190840,45,",,K",32,",,K",35,",,K,0700",,,,,,,,,,,,
1431,,,2011-04-02,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,"T,,K,0700",,,,,USC00190840,39,",,K",33,",,K",36,",,K,0700",,,,,,,,,,,,
1432,,,2011-04-03,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,54,",,K",32,",,K",44,",,K,0700",,,,,,,,,,,,
1433,,,2011-04-04,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,55,",,K",28,",,K",40,",,K,0700",,,,,,,,,,,,
1434,,,2011-04-05,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.06,",,K,0700",,,,,USC00190840,54,",,K",40,",,K",54,",,K,0700",,,,,,,,,,,,
1435,,,2011-04-06,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,56,",,K",34,",,K",35,",,K,0700",,,,,,,,,,,,
1436,,,2011-04-07,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,55,",,K",26,",,K",27,",,K,0700",,,,,,,,,,,,
1437,,,2011-04-08,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,52,",,K",24,",,K",34,",,K,0700",,,,,,,,,,,,
1438,,,2011-04-09,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,52,",,K",24,",,K",28,",,K,0700",,,,,,,,,,,,
1439,,,2011-04-10,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,59,",,K",28,",,K",36,",,K,0700",,,,,,,,,,,,
1440,,,2011-04-11,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,63,",,K",36,",,K",51,",,K,0700",,,,,,,,,,,,
1441,,,2011-04-12,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,62,",,K",50,",,K",58,",,K,0700",,,,,,,,,,,,
1442,,,2011-04-13,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.40,",,K,0700",,,,,USC00190840,43,",I,K",59,",I,K",44,",,K,0700",,,,,,,,,,,,
1443,,,2011-04-14,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",1.63,",,K,0700",,,,,USC00190840,48,",,K",42,",,K",43,",,K,0700",,,,,,,,,,,,
1444,,,2011-04-15,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,64,",,K",37,",,K",38,",,K,0700",,,,,,,,,,,,
1445,,,2011-04-16,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,46,",,K",27,",,K",30,",,K,0700",,,,,,,,,,,,
1446,,,2011-04-17,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",1.37,",,K,0700",,,,,USC00190840,57,",,K",30,",,K",55,",,K,0700",,,,,,,,,,,,
1447,,,2011-04-18,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,"T,,K,0700",,,,,USC00190840,66,",,K",43,",,K",48,",,K,0700",,,,,,,,,,,,
1448,,,2011-04-19,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,61,",,K",45,",,K",48,",,K,0700",,,,,,,,,,,,
1449,,,2011-04-20,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.03,",,K,0700",,,,,USC00190840,51,",,K",41,",,K",43,",,K,0700",,,,,,,,,,,,
1450,,,2011-04-21,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,48,",,K",38,",,K",40,",,K,0700",,,,,,,,,,,,
1451,,,2011-04-22,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,56,",,K",28,",,K",36,",,K,0700",,,,,,,,,,,,
1452,,,2011-04-23,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,"T,,K,0700",,,,,USC00190840,53,",,K",36,",,K",43,",,K,0700",,,,,,,,,,,,
1453,,,2011-04-24,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.46,",,K,0700",,,,,USC00190840,53,",,K",42,",,K",51,",,K,0700",,,,,,,,,,,,
1454,,,2011-04-25,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.08,",,K,0700",,,,,USC00190840,78,",,K",51,",,K",55,",,K,0700",,,,,,,,,,,,
1455,,,2011-04-26,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,"T,,K,0700",,,,,USC00190840,63,",,K",47,",,K",52,",,K,0700",,,,,,,,,,,,
1456,,,2011-04-27,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,78,",,K",52,",,K",61,",,K,0700",,,,,,,,,,,,
1457,,,2011-04-28,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.44,",,K,0700",,,,,USC00190840,74,",,K",60,",,K",64,",,K,0700",,,,,,,,,,,,
1458,,,2011-04-29,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.36,",,K,0700",,,,,USC00190840,69,",,K",54,",,K",54,",,K,0700",,,,,,,,,,,,
1459,,,2011-04-30,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",,,,,,,USC00190840,73,",,K",53,",,K",54,",,K,0700",,,,,,,,,,,,
1460,,,2011-07-01,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,81,",,K",51,",,K",71,",,K,0700",,,,,,,,,,,,
1461,,,2011-07-02,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,78,",,K",54,",,K",67,",,K,0700",,,,,,,,,,,,
1462,,,2011-07-03,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,80,",,K",60,",,K",68,",,K,0700",,,,,,,,,,,,
1463,,,2011-07-04,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,"T,,K,0700",,,,,USC00190840,78,",,K",66,",,K",72,",,K,0700",,,,,,,,,,,,
1464,,,2011-07-05,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,88,",,K",64,",,K",72,",,K,0700",,,,,,,,,,,,
1465,,,2011-07-06,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,91,",,K",57,",,K",66,",,K,0700",,,,,,,,,,,,
1466,,,2011-07-07,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,89,",,K",66,",,K",71,",,K,0700",,,,,,,,,,,,
1467,,,2011-07-08,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.12,",,K,0700",,,,,USC00190840,88,",,K",65,",,K",69,",,K,0700",,,,,,,,,,,,
1468,,,2011-07-09,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",2.02,",,K,0700",,,,,USC00190840,76,",,K",67,",,K",69,",,K,0700",,,,,,,,,,,,
1469,,,2011-07-10,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,84,",,K",54,",,K",64,",,K,0700",,,,,,,,,,,,
1470,,,2011-07-11,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,84,",,K",58,",,K",69,",,K,0700",,,,,,,,,,,,
1471,,,2011-07-12,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,88,",,K",69,",,K",75,",,K,0700",,,,,,,,,,,,
1472,,,2011-07-13,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,91,",,K",66,",,K",73,",,K,0700",,,,,,,,,,,,
1473,,,2011-07-14,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.83,",,K,0700",,,,,USC00190840,86,",,K",61,",,K",62,",,K,0700",,,,,,,,,,,,
1474,,,2011-07-15,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,71,",,K",53,",,K",67,",,K,0700",,,,,,,,,,,,
1475,,,2011-07-16,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,80,",,K",55,",,K",65,",,K,0700",,,,,,,,,,,,
1476,,,2011-07-17,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,87,",,K",59,",,K",69,",,K,0700",,,,,,,,,,,,
1477,,,2011-07-18,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,90,",,K",69,",,K",74,",,K,0700",,,,,,,,,,,,
1478,,,2011-07-19,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.06,",,K,0700",,,,,USC00190840,87,",,K",65,",,K",81,",,K,0700",,,,,,,,,,,,
1479,,,2011-07-20,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,88,",,K",58,",,K",64,",,K,0700",,,,,,,,,,,,
1480,,,2011-07-21,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,87,",,K",64,",,K",74,",,K,0700",,,,,,,,,,,,
1481,,,2011-07-22,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,88,",,K",74,",,K",79,",,K,0700",,,,,,,,,,,,
1482,,,2011-07-23,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,100,",,K",63,",,K",64,",,K,0700",,,,,,,,,,,,
1483,,,2011-07-24,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.10,",,K,0700",,,,,USC00190840,87,",,K",64,",,K",76,",,K,0700",,,,,,,,,,,,
1484,,,2011-07-25,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,81,",,K",58,",,K",65,",,K,0700",,,,,,,,,,,,
1485,,,2011-07-26,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.10,",,K,0700",,,,,USC00190840,74,",,K",61,",,K",66,",,K,0700",,,,,,,,,,,,
1486,,,2011-07-27,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.07,",,K,0700",,,,,USC00190840,80,",,K",59,",,K",65,",,K,0700",,,,,,,,,,,,
1487,,,2011-07-28,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,84,",,K",56,",,K",65,",,K,0700",,,,,,,,,,,,
1488,,,2011-07-29,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,81,",,K",57,",,K",65,",,K,0700",,,,,,,,,,,,
1489,,,2011-07-30,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.04,",,K,0700",,,,,USC00190840,79,",,K",65,",,K",75,",,K,0700",,,,,,,,,,,,
1490,,,2011-07-31,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,87,",,K",55,",,K",61,",,K,0700",,,,,,,,,,,,
1491,,,2011-08-01,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,87,",,K",61,",,K",69,",,K,0700",,,,,,,,,,,,
1492,,,2011-08-02,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,89,",,K",61,",,K",72,",,K,0700",,,,,,,,,,,,
1493,,,2011-08-03,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.16,",,K,0700",,,,,USC00190840,89,",,K",57,",,K",66,",,K,0700",,,,,,,,,,,,
1494,,,2011-08-04,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,78,",,K",57,",,K",60,",,K,0700",,,,,,,,,,,,
1495,,,2011-08-05,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,78,",,K",60,",,K",69,",,K,0700",,,,,,,,,,,,
1496,,,2011-08-06,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,78,",,K",67,",,K",70,",,K,0700",,,,,,,,,,,,
1497,,,2011-08-07,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.23,",,K,0700",,,,,USC00190840,86,",,K",69,",,K",72,",,K,0700",,,,,,,,,,,,
1498,,,2011-08-08,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",1.05,",,K,0700",,,,,USC00190840,73,",,K",71,",,K",73,",,K,0700",,,    1,",,K",,,,,,,,
1499,,,2011-08-09,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.29,",,K,0700",,,,,USC00190840,83,",,K",62,",,K",70,",,K,0700",,,,,,,,,,,,
1500,,,2011-08-10,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.35,",,K,0700",,,,,USC00190840,82,",,K",67,",,K",68,",,K,0700",,,,,,,,,,,,
1501,,,2011-08-11,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.91,",,K,0700",,,,,USC00190840,85,",,K",60,",,K",62,",,K,0700",,,    1,",,K",,,,,,,,
1502,,,2011-08-12,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,81,",,K",51,",,K",61,",,K,0700",,,,,,,,,,,,
1503,,,2011-08-13,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,81,",,K",54,",,K",63,",,K,0700",,,,,,,,,,,,
1504,,,2011-08-14,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,83,",,K",62,",,K",68,",,K,0700",,,,,,,,,,,,
1505,,,2011-08-15,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.11,",,K,0700",,,,,USC00190840,83,",,K",62,",,K",66,",,K,0700",,,,,,,,,,,,
1506,,,2011-08-16,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",1.64,",,K,0700",,,,,USC00190840,70,",,K",60,",,K",61,",,K,0700",,,,,,,,,,,,
1507,,,2011-08-17,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,70,",,K",54,",,K",58,",,K,0700",,,,,,,,,,,,
1508,,,2011-08-18,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,85,",,K",57,",,K",61,",,K,0700",,,,,,,,,,,,
1509,,,2011-08-19,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,85,",,K",61,",,K",69,",,K,0700",,,,,,,,,,,,
1510,,,2011-08-20,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,85,",,K",69,",,K",71,",,K,0700",,,,,,,,,,,,
1511,,,2011-08-21,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,84,",,K",62,",,K",67,",,K,0700",,,,,,,,,,,,
1512,,,2011-08-22,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.15,",,K,0700",,,,,USC00190840,84,",,K",62,",,K",69,",,K,0700",,,,,,,,,,,,
1513,,,2011-08-23,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,78,",,K",51,",,K",58,",,K,0700",,,,,,,,,,,,
1514,,,2011-08-24,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,78,",,K",51,",,K",56,",,K,0700",,,,,,,,,,,,
1515,,,2011-08-25,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,79,",,K",56,",,K",70,",,K,0700",,,,,,,,,,,,
1516,,,2011-08-26,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,83,",,K",68,",,K",70,",,K,0700",,,,,,,,,,,,
1517,,,2011-08-27,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,87,",,K",61,",,K",69,",,K,0700",,,,,,,,,,,,
1518,,,2011-08-28,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.84,",,K,0700",,,,,USC00190840,76,",,K",69,",,K",75,",,K,0700",,,,,,,,,,,    1,",,K"
1519,,,2011-08-29,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.64,",,K,0700",,,,,USC00190840,76,",,K",53,",,K",58,",,K,0700",,,,,,,,,,,,
1520,,,2011-08-30,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,80,",,K",50,",,K",50,",,K,0700",,,,,,,,,,,,
1521,,,2011-08-31,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,80,",,K",49,",,K",56,",,K,0700",,,,,,,,,,,,
1522,,,2011-09-01,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,82,",,K",37,",,K",60,",,K,0700",,,,,,,,,,,,
1523,,,2011-09-02,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,77,",,K",55,",,K",60,",,K,0700",,,,,,,,,,,,
1524,,,2011-09-03,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,73,",,K",45,",,K",56,",,K,0700",,,,,,,,,,,,
1525,,,2011-09-04,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,80,",,K",40,",,K",65,",,K,0700",,,,,,,,,,,,
1526,,,2011-09-05,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,83,",,K",65,",,K",70,",,K,0700",,,,,,,,,,,,
1527,,,2011-09-06,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.40,",,K,0700",,,,,USC00190840,82,",,K",59,",,K",59,",,K,0700",,,,,,,,,,,,
1528,,,2011-09-07,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",1.25,",,K,0700",,,,,USC00190840,62,",,K",57,",,K",60,",,K,0700",,,,,,,,,,,,
1529,,,2011-09-08,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.75,",,K,0700",,,,,USC00190840,64,",,K",59,",,K",59,",,K,0700",,,,,,,,,,,,
1530,,,2011-09-09,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",2.51,",,K,0700",,,,,USC00190840,63,",,K",57,",,K",60,",,K,0700",,,,,,,,,,,,
1531,,,2011-09-10,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,78,",,K",52,",,K",56,",,K,0700",,,,,,,,,,,,
1532,,,2011-09-11,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,72,",,K",45,",,K",49,",,K,0700",,,,,,,,,,,,
1533,,,2011-09-12,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,73,",,K",49,",,K",68,",,K,0700",,,,,,,,,,,,
1534,,,2011-09-13,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,82,",,K",56,",,K",63,",,K,0700",,,,,,,,,,,,
1535,,,2011-09-14,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,82,",,K",63,",,K",67,",,K,0700",,,,,,,,,,,,
1536,,,2011-09-15,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,83,",,K",66,",,K",67,",,K,0700",,,,,,,,,,,,
1537,,,2011-09-16,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.66,",,K,0700",,,,,USC00190840,82,",,K",45,",,K",48,",,K,0700",,,,,,,,,,,,
1538,,,2011-09-17,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,64,",,K",,,40,",,K,0700",,,,,,,,,,,,
1539,,,2011-09-18,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,62,",,K",40,",,K",50,",,K,0700",,,,,,,,,,,,
1540,,,2011-09-19,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,65,",,K",45,",,K",48,",,K,0700",,,,,,,,,,,,
1541,,,2011-09-20,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,66,",,K",44,",,K",48,",,K,0700",,,,,,,,,,,,
1542,,,2011-09-21,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,"T,,K,0700",,,,,USC00190840,66,",,K",48,",,K",53,",,K,0700",,,    1,",,K",,,,,,,,
1543,,,2011-09-22,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.30,",,K,0700",,,,,USC00190840,78,",,K",52,",,K",65,",,K,0700",,,,,,,,,,,,
1544,,,2011-09-23,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.15,",,K,0700",,,,,USC00190840,74,",,K",65,",,K",68,",,K,0700",,,,,,,,,,,,
1545,,,2011-09-24,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.72,",,K,0700",,,,,USC00190840,76,",,K",68,",,K",70,",,K,0700",,,,,,,,,,,,
1546,,,2011-09-25,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,80,",,K",66,",,K",68,",,K,0700",,,,,,,,,,,,
1547,,,2011-09-26,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,79,",,K",62,",,K",78,",,K,0700",,,,,,,,,,,,
1548,,,2011-09-27,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,82,",,K",60,",,K",61,",,K,0700",,,    1,",,K",,,,,,,,
1549,,,2011-09-28,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.00,",,K,0700",,,,,USC00190840,77,",,K",59,",,K",60,",,K,0700",,,,,,,,,,,,
1550,,,2011-09-29,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.36,",,K,0700",,,,,USC00190840,75,",,K",60,",,K",65,",,K,0700",,,,,,,,,,,,
1551,,,2011-09-30,12.2,41.9538,-70.9571,,,"BRIDGEWATER, MA US",0.30,",,K,0700",,,,,USC00190840,77,",,K",55,",,K",59,",,K,0700",,,,,,,,,,,,
